Year,Municipality,05_Q1_CDD,05_Q2_CDD,06_Q1_CDD,06_Q2_CDD,07_Q1_CDD,07_Q2_CDD,08_Q1_CDD,08_Q2_CDD,09_Q1_CDD,09_Q2_CDD,10_Q1_CDD,10_Q2_CDD,05_Q1_HDD,05_Q2_HDD,06_Q1_HDD,06_Q2_HDD,07_Q1_HDD,07_Q2_HDD,08_Q1_HDD,08_Q2_HDD,09_Q1_HDD,09_Q2_HDD,10_Q1_HDD,10_Q2_HDD,05_Q1_Max_Temp,05_Q2_Max_Temp,06_Q1_Max_Temp,06_Q2_Max_Temp,07_Q1_Max_Temp,07_Q2_Max_Temp,08_Q1_Max_Temp,08_Q2_Max_Temp,09_Q1_Max_Temp,09_Q2_Max_Temp,10_Q1_Max_Temp,10_Q2_Max_Temp,05_Q1_Mean_Temp,05_Q2_Mean_Temp,06_Q1_Mean_Temp,06_Q2_Mean_Temp,07_Q1_Mean_Temp,07_Q2_Mean_Temp,08_Q1_Mean_Temp,08_Q2_Mean_Temp,09_Q1_Mean_Temp,09_Q2_Mean_Temp,10_Q1_Mean_Temp,10_Q2_Mean_Temp,05_Q1_Min_Temp,05_Q2_Min_Temp,06_Q1_Min_Temp,06_Q2_Min_Temp,07_Q1_Min_Temp,07_Q2_Min_Temp,08_Q1_Min_Temp,08_Q2_Min_Temp,09_Q1_Min_Temp,09_Q2_Min_Temp,10_Q1_Min_Temp,10_Q2_Min_Temp,05_Q1_Ptol,05_Q2_Ptol,06_Q1_Ptol,06_Q2_Ptol,07_Q1_Ptol,07_Q2_Ptol,08_Q1_Ptol,08_Q2_Ptol,09_Q1_Ptol,09_Q2_Ptol,10_Q1_Ptol,10_Q2_Ptol,05_Q1_Total Rain,05_Q2_Total Rain,06_Q1_Total Rain,06_Q2_Total Rain,07_Q1_Total Rain,07_Q2_Total Rain,08_Q1_Total Rain,08_Q2_Total Rain,09_Q1_Total Rain,09_Q2_Total Rain,10_Q1_Total Rain,10_Q2_Total Rain,05_Q1_Total Snow,05_Q2_Total Snow,06_Q1_Total Snow,06_Q2_Total Snow,07_Q1_Total Snow,07_Q2_Total Snow,08_Q1_Total Snow,08_Q2_Total Snow,09_Q1_Total Snow,09_Q2_Total Snow,10_Q1_Total Snow,10_Q2_Total Snow
1998,GRANDVIEW,0.0,0.0,2.2553035900000005,7.52738978,31.029230260000002,15.942379899999995,47.79533505999999,10.318812999999999,13.604143179999998,0.0,0.0,0.0,132.317047097,72.073102243,97.845175834,28.68889145,10.924471359999998,17.7534597,3.98606704,12.28145313,20.993095789999998,116.395488687,183.628693331,221.389803185,14.645752738466665,19.7051201203125,15.885543958,19.55603267,23.542679434666663,22.439829153125,25.73692258866667,22.227493488125,22.543327743333336,13.112651865666667,8.372007998933334,7.8336260393125,9.178863526866667,13.4954311098125,11.6273418504,16.589233222,19.34031726,17.8868075125,20.920617868,17.877334991875,17.507403159333332,10.2403007542,5.758087111266667,4.1631373009375,3.711974313933333,7.28574209875,7.369139738933333,13.622433768,15.137955080733333,13.3337858674375,16.104313143333332,13.5271764905625,12.471478571266667,7.3679496421333335,3.1441662236666668,0.4926485622500001,0.030785806,0.025760862,0.019307137,0.174328578,0.069207929,0.015975167999999998,0.040079120999999995,0.049252422000000004,0.001608928,0.086732085,0.039196537000000004,0.012955429,0.030785806,0.025760862,0.019307137,0.174328578,0.069207929,0.015975167999999998,0.040079120999999995,0.049252422000000004,0.001608928,0.086732085,0.039196537000000004,0.012955429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,GREY,0.33891629000000023,3.5086059899999995,3.093614389999999,17.38946506,47.81497289000001,32.0104097,61.670700870000005,31.572679580000003,26.42879578,3.3266703399999997,0.0,0.0,93.520347263,57.075874346,80.625891089,12.467170919999997,4.268118470000001,9.848122659999998,1.4478295800000005,0.9449177099999986,16.98442794,77.106999449,147.478084014,186.835388666,16.9420166416,20.81374892125,16.808380086933333,21.636963714666667,25.285268228,24.010864011875,27.045657515333335,24.68747379375,23.423788065333333,17.334557416200003,11.049122799266666,9.8960840874375,11.7879046018,14.65204572775,12.8311815534,18.32815294266667,20.903123628,19.38514294,22.014858086,19.914235116875002,18.629624522666667,13.081311392733333,8.1681277324,6.322788208375,6.633792559933334,8.49034253125,8.853983017133334,15.019342166,16.520979022333332,14.75942186325,16.984058652666665,15.140996436875,13.835460976533334,8.828065368666667,5.2871326658,2.7494923280625,0.07,0.04,0.04,0.14,0.05,0.0,0.0,0.05,0.01,0.0,0.06,0.0,0.07,0.04,0.04,0.14,0.05,0.0,0.0,0.05,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,HAMIOTA,0.0,0.0517784600000013,0.9492093399999995,6.47434762,35.44365091,22.49616224,49.604709510000006,15.713842239999995,16.477478049999995,0.0,0.0,0.0,126.86317603500001,61.878328401000005,96.765281542,28.53273872,7.060538699999999,15.53548101,2.3657391999999984,8.612159879999997,19.814620930000004,103.892811353,176.377903236,208.644826592,14.971740916,20.51473546875,15.970029892533335,19.545804027333336,24.33161333,23.19340283125,26.091471260666665,23.279582466875,22.964030495333336,14.494581369466665,9.244497951,8.78484000975,9.542454931,14.1358406286875,11.612261853200001,16.529440593333334,19.892207480666666,18.435042576875,21.149264687333336,18.4438551475,17.777523808,11.073812576466668,6.2414731176,4.959698338,4.113168943933333,7.756945787749999,7.2544938106,13.513077155333333,15.452801625200001,13.67668231775,16.207058109333335,13.60812782125,12.5910171172,7.653043783533334,3.2384482842666666,1.1345566655625,0.026457264,0.040973639,0.01790833,0.179065312,0.065311681,0.0064717310000000005,0.042012284,0.049186376,0.002047181,0.055435983999999994,0.052086097,0.008837053,0.026457264,0.040973639,0.01790833,0.179065312,0.065311681,0.0064717310000000005,0.042012284,0.049186376,0.002047181,0.055435983999999994,0.052086097,0.008837053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,HANOVER,0.9817774800000016,4.616562859999998,3.9539093899999997,23.78461817,53.07239836000001,26.958852970000002,63.119002120000005,30.82568881,26.56159654,5.024668609999999,0.0,0.0,73.653094908,60.480408189,77.690434019,9.110922020000002,3.4076027300000007,10.59980982,1.613710619999999,1.7044047199999994,17.217040400000002,73.815695894,139.791008568,182.896193339,18.297112561333332,20.4964285225,17.0209233146,22.405838840666668,25.686443570666665,23.507609801250002,27.308945440666665,24.36131126625,23.376231518666668,17.850638942466666,11.340041342533334,9.8411632495625,13.1552455048,14.508509666937499,13.0842316914,18.97824641,21.310986375333336,19.022440196875,22.100352766666667,19.820080255625,18.622970409333334,13.4139315144,8.6805994288,6.5689879163125005,8.013378447266666,8.52059080825,9.147540064533333,15.550653974,16.935529177333333,14.537270585,16.891760086666668,15.278849239374999,13.8697092976,8.977224083866668,6.021157515533333,3.29681258225,0.08,0.03,0.03,0.1,0.04,0.04,0.0,0.04,0.0,0.0,0.05,0.02,0.08,0.03,0.03,0.1,0.04,0.04,0.0,0.04,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,HARRISON PARK,0.0,0.4711945100000001,0.7288504700000011,8.287830360000001,38.17716211,23.94140131,52.938664470000006,17.45735871,16.878450849999997,0.0,0.0,0.0,120.73630921200001,62.904675329999996,89.764403832,21.831801039999995,7.39772095,14.607328740000002,2.121112030000001,6.4506729899999975,19.440625759999996,100.27435897000001,169.231156695,206.514299536,15.314998228866667,20.488084540625,16.286984979133333,20.132954695333336,24.484245934666667,23.305859784375,26.246760656,23.456051464375,22.860282832666666,14.7425927482,9.627341441266667,8.8732613136875,9.9509127192,14.09790744875,12.064296442533333,17.097068621333335,20.051962743999997,18.583379535625,21.38783682933333,18.6879178575,17.82918833933333,11.315042735333332,6.717922887,5.092856279,4.586827206666666,7.7077303536875,7.841607903866666,14.061182542000001,15.619679549799999,13.860899281,16.528912997333332,13.91978424625,12.798093844133332,7.8874927224,3.808504333266667,1.312451244,0.03,0.03,0.01,0.2,0.06,0.0,0.03,0.05,0.0,0.04,0.04,0.0,0.03,0.03,0.01,0.2,0.06,0.0,0.03,0.05,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,HEADINGLEY,0.9330955199999984,4.1571111300000005,3.7609372699999994,21.844403779999997,50.82588921,30.18883184,62.71834082,32.61201919,27.56136624,4.3171208199999995,0.0,0.0,82.467846194,58.875160804000004,78.13908112600001,9.99184558,3.74224231,9.907183589999995,1.5429371799999991,1.0603633200000004,16.758295949999997,73.482942014,142.158285441,184.675850781,17.770271034,20.7225878025,17.0221188706,22.185325243333335,25.523449482666667,23.894421873125,27.261654571333334,24.67614092125,23.539889804666664,17.824203876800002,11.311746525133334,9.96420585325,12.564349955066666,14.580121895375001,13.041457076266665,18.790170546666666,21.138909793333333,19.267603015625,22.07836024266667,19.971978491875,18.720204686,13.388945253733334,8.5227809706,6.4577593261875,7.3584288744,8.4376559839375,9.060795278799999,15.395015844666666,16.754370099333336,14.640784154125,16.895065908,15.26781605625,13.9005195654,8.953686627666666,5.733815415333334,2.9513127979375002,0.08,0.03,0.03,0.12000000000000001,0.04,0.02,0.0,0.04,0.0,0.0,0.05,0.01,0.08,0.03,0.03,0.12000000000000001,0.04,0.02,0.0,0.04,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,HILLSBURG-ROBLIN-SHELL RIVER,0.0,0.0,2.224682269999999,6.350438280000002,27.57973692,13.69973101,45.034353089999996,9.235224379999998,12.613934239999999,0.0,0.0,0.0,134.738296536,71.688754355,102.120568987,33.6607251,10.790774429999999,19.487260479999996,3.4633344600000004,16.00869155,21.450763750000004,118.339508056,189.21544440399998,222.605857364,14.750031761066667,19.909983564375,15.860968646066665,19.296729930666668,23.44451103133333,22.4251337825,25.856345314000002,22.2855277525,22.806084310000003,13.077980752733334,8.220172430066667,7.9374899360625,9.0174468976,13.5194528528125,11.340274218866666,16.179314212,19.119264166,17.638279408125,20.771401242000003,17.576658301875,17.410878032666666,10.110699462933333,5.385637039733334,4.08713391475,3.2848620334666667,7.1289221390625,6.8195797894,13.061898488466666,14.794017297133333,12.851425028125,15.686457166666665,12.867788849375,12.015671749933334,7.143418171933334,2.5511016494,0.23677789293749998,0.026691323,0.026727380000000002,0.018958936,0.164584956,0.067568944,0.012745353,0.037707755999999995,0.048634102,0.000534228,0.08433065199999999,0.040889545,0.013141691,0.026691323,0.026727380000000002,0.018958936,0.164584956,0.067568944,0.012745353,0.037707755999999995,0.048634102,0.000534228,0.08433065199999999,0.040889545,0.013141691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,KELSEY,0.0,0.0,0.8402308699999992,18.723965800000002,40.68104939,13.887221059999998,52.695250439999995,6.85386656,3.6536861300000005,0.0,0.0,0.0,128.767170081,103.637368156,79.086414167,23.36720672,6.541458859999999,19.840427499999997,6.0739108900000005,21.06550436,35.205397479999995,141.006487948,200.38673341999998,218.821998815,15.208062417666667,17.72498106125,17.2181899982,21.256511336000003,25.38516354333333,22.152148574375,26.098113236,21.659230938125,20.810569074666667,12.133624620866668,6.8807515738,7.4582713771249995,9.4155219946,11.52266449025,12.7835877802,17.690450605333336,20.275972702,17.627924597499998,21.108089303333333,17.1117726375,15.896552576666666,8.599567470133334,4.640884438666666,4.3236250740625,3.622981569,5.3203479183125,8.348985557866666,14.124389871400002,15.166781855,13.1037006153125,16.118065363333333,12.5643143348125,10.982536072533332,5.065510318466667,2.4010173034,1.1889787699375,0.011880853,0.013886010999999998,0.013315681000000001,0.088851227,0.035330382,0.028684546000000002,0.065251615,0.037419588000000004,0.006261611,0.036470991,0.051173524,0.011628663,0.011880853,0.013886010999999998,0.013315681000000001,0.088851227,0.035330382,0.028684546000000002,0.065251615,0.037419588000000004,0.006261611,0.036470991,0.051173524,0.011628663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,KILLARNEY-TURTLE MTN,0.0,2.3905022499999973,0.9759708700000012,8.495701440000001,42.56476513999999,30.69004679,57.20425888,25.76320615,20.977572520000002,2.2856680099999984,0.0,0.0,113.529626068,52.84543638,89.424710142,23.112086970000004,4.816804880000001,11.190345400000002,1.5079076299999983,3.6038843999999983,16.882828439999997,89.260080769,161.252870655,191.712681501,15.5367073836,21.14588922875,16.394053631,20.152083586666667,25.020253388666667,23.882092704375,26.518948827333336,24.36405107875,23.15903890666667,16.121732620266666,10.342018045933333,9.7092785166875,10.431358262133333,14.846566616875,12.103417381866667,17.025574298,20.516530684,19.218731336875,21.713090083333334,19.384957609375,18.272982938666665,12.201705816066667,7.249808622999999,6.0179574061875,5.3260091392,8.547244004187501,7.812781131666666,13.899065003333334,16.01280797333333,14.5553699641875,16.907231335333332,14.405864135625,13.386926966933334,8.281679009133333,4.1575991998,2.326636294875,0.040229208,0.034255763,0.021168258000000002,0.176177642,0.054991726,0.005745268999999999,0.026949549,0.047751549,0.011964902,0.016845672000000003,0.07178937,0.006525764,0.040229208,0.034255763,0.021168258000000002,0.176177642,0.054991726,0.005745268999999999,0.026949549,0.047751549,0.011964902,0.016845672000000003,0.07178937,0.006525764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,LA BROQUERIE,0.9817774800000016,4.616562859999998,3.9539093899999997,23.78461817,53.07239836000001,26.958852970000002,63.119002120000005,30.82568881,26.56159654,5.024668609999999,0.0,0.0,73.653094908,60.480408189,77.690434019,9.110922020000002,3.4076027300000007,10.59980982,1.613710619999999,1.7044047199999994,17.217040400000002,73.815695894,139.791008568,182.896193339,18.297112561333332,20.4964285225,17.0209233146,22.405838840666668,25.686443570666665,23.507609801250002,27.308945440666665,24.36131126625,23.376231518666668,17.850638942466666,11.340041342533334,9.8411632495625,13.1552455048,14.508509666937499,13.0842316914,18.97824641,21.310986375333336,19.022440196875,22.100352766666667,19.820080255625,18.622970409333334,13.4139315144,8.6805994288,6.5689879163125005,8.013378447266666,8.52059080825,9.147540064533333,15.550653974,16.935529177333333,14.537270585,16.891760086666668,15.278849239374999,13.8697092976,8.977224083866668,6.021157515533333,3.29681258225,0.08,0.03,0.03,0.1,0.04,0.04,0.0,0.04,0.0,0.0,0.05,0.02,0.08,0.03,0.03,0.1,0.04,0.04,0.0,0.04,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,LAC DU BONNET,0.0,0.9133061399999995,4.251656350000001,25.011670849999998,53.342916110000004,19.471137780000003,59.216596259999996,20.470936019999996,20.77134122,2.5799032000000004,0.0,0.0,81.44966964999999,69.177173674,79.70365302100001,8.940439339999998,3.252678760000002,11.969332869999999,1.8661011700000003,4.827506660000001,20.64919934,94.646768754,146.83550101,184.709507951,17.793119432666668,19.296140455625,16.883434413866667,22.55541614,25.917584331333334,22.55888657125,27.037554304,23.410719978124998,22.618647749999997,15.518508370200001,10.757540057066667,9.368669690187499,12.570022023333333,13.733508279125,12.9698668886,19.071415434000002,21.339349156666668,18.468862806875002,21.823366339333333,18.977714334999998,18.008142792,11.862208963066667,8.210966599333334,6.4556557530625005,7.346924610866667,8.1708760995,9.056299361133334,15.587414722666667,16.761113976666667,14.378839035625,16.609178370666665,14.54470868625,13.397637830733334,8.205909554866667,5.664393140533334,3.5426418153125,0.09,0.05,0.04,0.05,0.01,0.04,0.01,0.060000000000000005,0.0,0.02,0.04,0.01,0.09,0.05,0.04,0.05,0.01,0.04,0.01,0.060000000000000005,0.0,0.02,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,LORNE,0.0,3.528500000000001,2.055491889999999,11.89071268,44.13625176,31.47028255,58.12112461,27.041585960000003,21.89086667,2.211901189999999,0.0,0.0,103.73723973,56.054356651999996,85.044401065,17.798463659999996,5.176777039999999,11.35994719,1.593061370000001,2.278214539999997,18.577437349999997,85.328763891,155.589327211,190.734555442,16.170219043933333,20.92446235625,16.488635368533334,20.792237220666667,25.124399572,23.901520484375,26.682075756,24.410752471875,23.048516429333333,16.488104008866667,10.593217573866667,9.6622035120625,11.084184018,14.71713395925,12.467406055,17.606149934666668,20.597298314666666,19.25689596,21.768537549333335,19.54771071375,18.220895288,12.458875819933333,7.627378185933334,6.079090284875,5.9981489908666665,8.509805561875,8.446176741,14.420062644666666,16.070197053,14.6122714340625,16.854999338000002,14.68466895125,13.393274146066666,8.429647628266666,4.661538796933333,2.4959770574375,0.04,0.04,0.03,0.2,0.06,0.0,0.01,0.06,0.01,0.01,0.07,0.0,0.04,0.04,0.03,0.2,0.06,0.0,0.01,0.06,0.01,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,LOUISE,0.0,3.528500000000001,2.055491889999999,11.89071268,44.13625176,31.47028255,58.12112461,27.041585960000003,21.89086667,2.211901189999999,0.0,0.0,103.73723973,56.054356651999996,85.044401065,17.798463659999996,5.176777039999999,11.35994719,1.593061370000001,2.278214539999997,18.577437349999997,85.328763891,155.589327211,190.734555442,16.170219043933333,20.92446235625,16.488635368533334,20.792237220666667,25.124399572,23.901520484375,26.682075756,24.410752471875,23.048516429333333,16.488104008866667,10.593217573866667,9.6622035120625,11.084184018,14.71713395925,12.467406055,17.606149934666668,20.597298314666666,19.25689596,21.768537549333335,19.54771071375,18.220895288,12.458875819933333,7.627378185933334,6.079090284875,5.9981489908666665,8.509805561875,8.446176741,14.420062644666666,16.070197053,14.6122714340625,16.854999338000002,14.68466895125,13.393274146066666,8.429647628266666,4.661538796933333,2.4959770574375,0.04,0.04,0.03,0.2,0.06,0.0,0.01,0.06,0.01,0.01,0.07,0.0,0.04,0.04,0.03,0.2,0.06,0.0,0.01,0.06,0.01,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MACDONALD,0.9330955199999984,4.1571111300000005,3.7609372699999994,21.844403779999997,50.82588921,30.18883184,62.71834082,32.61201919,27.56136624,4.3171208199999995,0.0,0.0,82.467846194,58.875160804000004,78.13908112600001,9.99184558,3.74224231,9.907183589999995,1.5429371799999991,1.0603633200000004,16.758295949999997,73.482942014,142.158285441,184.675850781,17.770271034,20.7225878025,17.0221188706,22.185325243333335,25.523449482666667,23.894421873125,27.261654571333334,24.67614092125,23.539889804666664,17.824203876800002,11.311746525133334,9.96420585325,12.564349955066666,14.580121895375001,13.041457076266665,18.790170546666666,21.138909793333333,19.267603015625,22.07836024266667,19.971978491875,18.720204686,13.388945253733334,8.5227809706,6.4577593261875,7.3584288744,8.4376559839375,9.060795278799999,15.395015844666666,16.754370099333336,14.640784154125,16.895065908,15.26781605625,13.9005195654,8.953686627666666,5.733815415333334,2.9513127979375002,0.079365787,0.036525072,0.043807227,0.12866023000000001,0.047451375999999997,0.019529356,0.014840516,0.03829009,0.003704091,0.010193879,0.056282470999999994,0.011862844,0.079365787,0.036525072,0.043807227,0.12866023000000001,0.047451375999999997,0.019529356,0.014840516,0.03829009,0.003704091,0.010193879,0.056282470999999994,0.011862844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MCCREARY,0.0,0.0,2.367448320000001,9.764261739999998,37.073968629999996,20.287041030000005,54.289193420000004,15.413555600000002,15.988757550000003,0.0,0.0,0.0,125.063251305,68.566626814,89.500199133,22.180056920000002,10.11136639,14.026060989999996,3.4453739600000013,8.165633370000002,18.23029855,110.624608905,174.476065959,213.211066941,14.911033257000001,19.6957798434375,16.2185726294,20.062416912,23.887663662,22.744820385,25.971251497333334,22.5318620325,22.608419105333333,13.4573704138,8.829374458466667,8.126786249625,9.662449913,13.714585824125,12.1911499458,17.172280321333332,19.797506816,18.3913112525,21.389587964,18.452995139375,17.850563933333333,10.625026072999999,6.368262269400001,4.6743083161875,4.413866568,7.733391802,8.163727259266667,14.282143727333333,15.707349964066667,14.03780211375,16.807924426,14.374128240625,13.092708755933334,7.792681729933333,3.9071500793999996,1.2218303821875,0.02,0.02,0.01,0.16,0.05,0.01,0.04,0.05,0.0,0.07,0.04,0.01,0.02,0.02,0.01,0.16,0.05,0.01,0.04,0.05,0.0,0.07,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MINITONAS-BOWSMAN,0.0,0.0,1.7118992099999986,9.268825029999999,29.659415900000003,9.93274786,48.59540916,7.131391430000001,11.757577609999998,0.0,0.0,0.0,136.432182639,90.079300261,92.33931498800001,28.04472464,14.04798943,23.763669060000005,1.7248319499999987,20.191757360000004,25.303627300000002,128.861028865,195.078612603,216.40037532099998,14.4030549402,18.672334384375,16.428591907533335,19.858773929999998,23.232100641333332,21.466073978125,26.04922829266667,21.410904065,22.128204250666666,12.264870064066667,7.265720496066666,7.7779579784375,8.9045211574,12.370043733687499,11.958172281466666,16.748273359333332,19.04076176466667,17.135567424999998,21.124705147333334,17.183727129375,17.096930020666665,9.409264742333333,4.9947591598,4.4749765424375,3.4059873735333337,6.06775308525,7.487752653333334,13.637772785066666,14.849422885133333,12.805060865875,16.200181998666668,12.9565501874375,12.065655788866668,6.5536594198,2.723797821933333,1.1719951065,0.03,0.03,0.0,0.15000000000000002,0.06,0.04,0.03,0.02,0.0,0.05,0.030000000000000002,0.02,0.03,0.03,0.0,0.15000000000000002,0.06,0.04,0.03,0.02,0.0,0.05,0.030000000000000002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MINTO-ODANAH,0.0,0.4711945100000001,0.7288504700000011,8.287830360000001,38.17716211,23.94140131,52.938664470000006,17.45735871,16.878450849999997,0.0,0.0,0.0,120.73630921200001,62.904675329999996,89.764403832,21.831801039999995,7.39772095,14.607328740000002,2.121112030000001,6.4506729899999975,19.440625759999996,100.27435897000001,169.231156695,206.514299536,15.314998228866667,20.488084540625,16.286984979133333,20.132954695333336,24.484245934666667,23.305859784375,26.246760656,23.456051464375,22.860282832666666,14.7425927482,9.627341441266667,8.8732613136875,9.9509127192,14.09790744875,12.064296442533333,17.097068621333335,20.051962743999997,18.583379535625,21.38783682933333,18.6879178575,17.82918833933333,11.315042735333332,6.717922887,5.092856279,4.586827206666666,7.7077303536875,7.841607903866666,14.061182542000001,15.619679549799999,13.860899281,16.528912997333332,13.91978424625,12.798093844133332,7.8874927224,3.808504333266667,1.312451244,0.03,0.03,0.01,0.2,0.06,0.0,0.03,0.05,0.0,0.04,0.04,0.0,0.03,0.03,0.01,0.2,0.06,0.0,0.03,0.05,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MONTCALM,0.9330955199999984,4.1571111300000005,3.7609372699999994,21.844403779999997,50.82588921,30.18883184,62.71834082,32.61201919,27.56136624,4.3171208199999995,0.0,0.0,82.467846194,58.875160804000004,78.13908112600001,9.99184558,3.74224231,9.907183589999995,1.5429371799999991,1.0603633200000004,16.758295949999997,73.482942014,142.158285441,184.675850781,17.770271034,20.7225878025,17.0221188706,22.185325243333335,25.523449482666667,23.894421873125,27.261654571333334,24.67614092125,23.539889804666664,17.824203876800002,11.311746525133334,9.96420585325,12.564349955066666,14.580121895375001,13.041457076266665,18.790170546666666,21.138909793333333,19.267603015625,22.07836024266667,19.971978491875,18.720204686,13.388945253733334,8.5227809706,6.4577593261875,7.3584288744,8.4376559839375,9.060795278799999,15.395015844666666,16.754370099333336,14.640784154125,16.895065908,15.26781605625,13.9005195654,8.953686627666666,5.733815415333334,2.9513127979375002,0.08,0.03,0.03,0.12000000000000001,0.04,0.02,0.0,0.04,0.0,0.0,0.05,0.01,0.08,0.03,0.03,0.12000000000000001,0.04,0.02,0.0,0.04,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MORRIS,0.9330955199999984,4.1571111300000005,3.7609372699999994,21.844403779999997,50.82588921,30.18883184,62.71834082,32.61201919,27.56136624,4.3171208199999995,0.0,0.0,82.467846194,58.875160804000004,78.13908112600001,9.99184558,3.74224231,9.907183589999995,1.5429371799999991,1.0603633200000004,16.758295949999997,73.482942014,142.158285441,184.675850781,17.770271034,20.7225878025,17.0221188706,22.185325243333335,25.523449482666667,23.894421873125,27.261654571333334,24.67614092125,23.539889804666664,17.824203876800002,11.311746525133334,9.96420585325,12.564349955066666,14.580121895375001,13.041457076266665,18.790170546666666,21.138909793333333,19.267603015625,22.07836024266667,19.971978491875,18.720204686,13.388945253733334,8.5227809706,6.4577593261875,7.3584288744,8.4376559839375,9.060795278799999,15.395015844666666,16.754370099333336,14.640784154125,16.895065908,15.26781605625,13.9005195654,8.953686627666666,5.733815415333334,2.9513127979375002,0.08,0.03,0.03,0.12000000000000001,0.04,0.02,0.0,0.04,0.0,0.0,0.05,0.01,0.08,0.03,0.03,0.12000000000000001,0.04,0.02,0.0,0.04,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,MOSSEY RIVER,0.0,0.0,3.747312270000002,14.207542740000001,43.64436346,18.41890356,63.77589755000001,17.055437929999997,19.16429809,0.0,0.0,0.0,121.361105209,77.191831583,81.590391758,16.371845240000006,9.677183829999999,12.31818627,1.7568862500000009,10.012561679999997,19.2030278,115.90526984499999,174.233156445,211.431936376,15.286172053866666,19.207594614875,17.086678875133334,20.867557227333336,24.665704717999997,22.701481493125,27.106099496666666,22.511437956875,22.90212728,13.2081634796,8.740504820133333,8.3422353426875,9.909259652733335,13.1755105260625,12.810461367466667,17.855713166666664,20.264478641999997,18.381294830625,22.134600753333334,18.440179765625,17.997418019333335,10.272982010333333,6.384456236999999,4.7855039765,4.532347249533333,7.143426436125,8.534243855533333,14.843869102666668,15.863252558266668,14.061108163125,17.163102004,14.36892156875,13.0927087542,7.337800539866667,4.028407652733334,1.2287726095,0.03,0.01,0.02,0.13,0.08,0.03,0.02,0.03,0.0,0.07,0.02,0.02,0.03,0.01,0.02,0.13,0.08,0.03,0.02,0.03,0.0,0.07,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
